,PV output,PeriodStart,hours
5516,149.7611111,2019/06/14,20
5517,0.0,2019/06/14,21
5508,3820.274011,2019/06/14,12
5513,5409.647222,2019/06/14,17
5518,0.0,2019/06/14,22
5507,4412.425926,2019/06/14,11
5505,2890.119777,2019/06/14,09
5496,0.0,2019/06/14,00
5497,0.0,2019/06/14,01
5498,0.0,2019/06/14,02
5499,0.0,2019/06/14,03
5506,5685.683077000001,2019/06/14,10
5501,0.0,2019/06/14,05
5502,580.5972222,2019/06/14,06
5503,794.6373937999999,2019/06/14,07
5504,3154.957627,2019/06/14,08
5500,0.0,2019/06/14,04
5533,7360.005571,2019/06/15,13
5542,0.0,2019/06/15,22
5541,0.0,2019/06/15,21
5540,0.0,2019/06/15,20
5539,0.0,2019/06/15,19
5538,302.6908078,2019/06/15,18
5537,2828.7416670000002,2019/06/15,17
5536,2779.261111,2019/06/15,16
5535,6501.908332999999,2019/06/15,15
5534,7042.936111,2019/06/15,14
5532,7026.269444,2019/06/15,12
5543,0.0,2019/06/15,23
5530,2980.144444,2019/06/15,10
5520,0.0,2019/06/15,00
5521,0.0,2019/06/15,01
5522,0.0,2019/06/15,02
5523,0.0,2019/06/15,03
5524,0.0,2019/06/15,04
5531,4763.752778,2019/06/15,11
5526,88.01388889,2019/06/15,06
5527,1090.8774369999999,2019/06/15,07
5528,1580.897222,2019/06/15,08
5529,1564.0305560000002,2019/06/15,09
5525,0.0,2019/06/15,05
5557,9734.936110999999,2019/06/16,13
5558,10031.32778,2019/06/16,14
5559,9090.150418000001,2019/06/16,15
5560,8199.280556,2019/06/16,16
5561,6797.598886,2019/06/16,17
5563,2594.305556,2019/06/16,19
5564,614.0333333,2019/06/16,20
5565,0.0,2019/06/16,21
5566,0.0,2019/06/16,22
5556,6281.526462,2019/06/16,12
5562,5029.238889,2019/06/16,18
5567,0.0,2019/06/16,23
5555,9448.0317,2019/06/16,11
5553,6390.1615600000005,2019/06/16,09
5552,2050.888889,2019/06/16,08
5551,636.1583333,2019/06/16,07
5550,0.0,2019/06/16,06
5549,0.0,2019/06/16,05
5548,0.0,2019/06/16,04
5547,0.0,2019/06/16,03
5546,0.0,2019/06/16,02
5545,0.0,2019/06/16,01
5544,0.0,2019/06/16,00
5554,7362.458333,2019/06/16,10
5583,8919.487465,2019/06/17,15
5584,7918.283332999999,2019/06/17,16
5585,6548.777778,2019/06/17,17
5586,4722.363889,2019/06/17,18
5582,9568.263889,2019/06/17,14
5588,814.7388889,2019/06/17,20
5589,0.0,2019/06/17,21
5590,0.0,2019/06/17,22
5591,0.0,2019/06/17,23
5587,2461.317003,2019/06/17,19
5581,9742.963889,2019/06/17,13
5580,9545.815341,2019/06/17,12
5568,0.0,2019/06/17,00
5579,8859.45961,2019/06/17,11
5569,0.0,2019/06/17,01
5570,0.0,2019/06/17,02
5572,0.0,2019/06/17,04
5573,0.0,2019/06/17,05
5571,0.0,2019/06/17,03
5575,2288.330556,2019/06/17,07
5576,4278.075,2019/06/17,08
5577,6197.152778,2019/06/17,09
5578,7829.2,2019/06/17,10
5574,559.5777778,2019/06/17,06
5610,4518.308333,2019/06/18,18
5607,6541.825,2019/06/18,15
5608,5897.508333,2019/06/18,16
5609,5764.142061,2019/06/18,17
5611,2694.558333,2019/06/18,19
5603,7788.922006000001,2019/06/18,11
5613,0.0,2019/06/18,21
5614,0.0,2019/06/18,22
5615,0.0,2019/06/18,23
5606,6757.250695999999,2019/06/18,14
5612,511.33611110000004,2019/06/18,20
5605,8702.008333,2019/06/18,13
5599,2096.6166670000002,2019/06/18,07
5602,7152.447222,2019/06/18,10
5601,5695.133333,2019/06/18,09
5600,3999.155989,2019/06/18,08
5598,482.8722222,2019/06/18,06
5597,0.0,2019/06/18,05
5596,0.0,2019/06/18,04
5595,0.0,2019/06/18,03
5594,0.0,2019/06/18,02
5593,0.0,2019/06/18,01
5592,0.0,2019/06/18,00
5604,8287.255556,2019/06/18,12
5630,7018.022222,2019/06/19,14
5632,6430.961111,2019/06/19,16
5631,8177.5515319999995,2019/06/19,15
5633,5945.019444,2019/06/19,17
5639,0.0,2019/06/19,23
5636,253.47777779999998,2019/06/19,20
5637,0.0,2019/06/19,21
5638,0.0,2019/06/19,22
5629,8796.710306,2019/06/19,13
5634,3514.2952649999997,2019/06/19,18
5628,7800.363889,2019/06/19,12
5635,2226.6416670000003,2019/06/19,19
5626,6760.4651810000005,2019/06/19,10
5625,3616.4555560000003,2019/06/19,09
5624,4437.827778,2019/06/19,08
5623,2304.583333,2019/06/19,07
5622,664.4123711,2019/06/19,06
5621,0.0,2019/06/19,05
5620,0.0,2019/06/19,04
5616,0.0,2019/06/19,00
5619,0.0,2019/06/19,03
5618,0.0,2019/06/19,02
5617,0.0,2019/06/19,01
5627,8075.088889,2019/06/19,11
5654,7923.563889,2019/06/20,14
5655,2491.821727,2019/06/20,15
5656,2037.922222,2019/06/20,16
5657,2308.083333,2019/06/20,17
5663,0.0,2019/06/20,23
5660,555.025,2019/06/20,20
5661,0.0,2019/06/20,21
5662,0.0,2019/06/20,22
5653,9344.543175,2019/06/20,13
5658,1275.487465,2019/06/20,18
5652,7183.530556000001,2019/06/20,12
5659,1950.1166670000002,2019/06/20,19
5650,2568.288889,2019/06/20,10
5649,4598.536111,2019/06/20,09
5648,1134.225,2019/06/20,08
5647,0.0,2019/06/20,07
5646,0.0,2019/06/20,06
5645,0.0,2019/06/20,05
5644,0.0,2019/06/20,04
5643,0.0,2019/06/20,03
5642,0.0,2019/06/20,02
5641,0.0,2019/06/20,01
5640,0.0,2019/06/20,00
5651,3932.737892,2019/06/20,11
5678,5415.25,2019/06/21,14
5679,2748.494444,2019/06/21,15
5680,3920.142061,2019/06/21,16
5681,4005.5194439999996,2019/06/21,17
5687,0.0,2019/06/21,23
5683,1792.9722219999999,2019/06/21,19
5684,170.9052925,2019/06/21,20
5685,0.0,2019/06/21,21
5686,0.0,2019/06/21,22
5677,3578.991643,2019/06/21,13
5682,3578.338889,2019/06/21,18
5676,3562.611111,2019/06/21,12
5671,1393.688889,2019/06/21,07
5674,3505.494444,2019/06/21,10
5673,3138.186111,2019/06/21,09
5672,3412.852778,2019/06/21,08
5670,223.14484680000004,2019/06/21,06
5669,0.0,2019/06/21,05
5668,0.0,2019/06/21,04
5667,0.0,2019/06/21,03
5666,0.0,2019/06/21,02
5665,0.0,2019/06/21,01
5664,0.0,2019/06/21,00
5675,3766.111111,2019/06/21,11
5702,6811.245125,2019/06/22,14
5704,5590.647222,2019/06/22,16
5703,7796.116667,2019/06/22,15
5705,4596.1,2019/06/22,17
5711,0.0,2019/06/22,23
5707,1726.6194440000002,2019/06/22,19
5709,0.0,2019/06/22,21
5710,0.0,2019/06/22,22
5701,4755.3,2019/06/22,13
5706,2781.05571,2019/06/22,18
5700,3930.783333,2019/06/22,12
5708,530.1805555999999,2019/06/22,20
5698,3460.002778,2019/06/22,10
5689,0.0,2019/06/22,01
5690,0.0,2019/06/22,02
5699,4559.448468,2019/06/22,11
5691,0.0,2019/06/22,03
5692,0.0,2019/06/22,04
5688,0.0,2019/06/22,00
5694,0.0,2019/06/22,06
5695,219.0333333,2019/06/22,07
5696,48.48888889,2019/06/22,08
5697,1776.0083329999998,2019/06/22,09
5693,0.0,2019/06/22,05
5725,9219.81337,2019/06/23,13
5734,0.0,2019/06/23,22
5733,0.0,2019/06/23,21
5732,303.5611111,2019/06/23,20
5731,2083.013889,2019/06/23,19
5730,4422.397222,2019/06/23,18
5729,5719.89415,2019/06/23,17
5728,7380.913889,2019/06/23,16
5727,8402.288889,2019/06/23,15
5726,9164.777778,2019/06/23,14
5724,9085.213889,2019/06/23,12
5735,0.0,2019/06/23,23
5722,6569.983333,2019/06/23,10
5712,0.0,2019/06/23,00
5713,0.0,2019/06/23,01
5714,0.0,2019/06/23,02
5715,0.0,2019/06/23,03
5716,0.0,2019/06/23,04
5723,8089.252778,2019/06/23,11
5718,50.545961,2019/06/23,06
5719,1161.525,2019/06/23,07
5720,2724.284123,2019/06/23,08
5721,3898.997222,2019/06/23,09
5717,0.0,2019/06/23,05
5749,8949.295265,2019/06/24,13
5750,8591.066667000001,2019/06/24,14
5751,8108.741325,2019/06/24,15
5752,6881.202778,2019/06/24,16
5753,5441.729805,2019/06/24,17
5755,1910.502778,2019/06/24,19
5756,549.2333332999999,2019/06/24,20
5757,0.0,2019/06/24,21
5758,0.0,2019/06/24,22
5748,8591.130556,2019/06/24,12
5754,3803.802778,2019/06/24,18
5759,0.0,2019/06/24,23
5747,8180.044444,2019/06/24,11
5745,5646.630556,2019/06/24,09
5744,4061.0166670000003,2019/06/24,08
5743,2162.183333,2019/06/24,07
5742,501.38161560000003,2019/06/24,06
5741,0.0,2019/06/24,05
5740,0.0,2019/06/24,04
5739,0.0,2019/06/24,03
5738,0.0,2019/06/24,02
5737,0.0,2019/06/24,01
5736,0.0,2019/06/24,00
5746,7061.523676999999,2019/06/24,10
5774,8043.958333,2019/06/25,14
5783,0.0,2019/06/25,23
5775,7471.997214,2019/06/25,15
5776,6770.966667000001,2019/06/25,16
5777,5505.897222,2019/06/25,17
5782,0.0,2019/06/25,22
5779,1924.6638890000002,2019/06/25,19
5780,270.8027778,2019/06/25,20
5781,0.0,2019/06/25,21
5773,7815.072222,2019/06/25,13
5778,4045.0222840000006,2019/06/25,18
5772,8112.473537999999,2019/06/25,12
5768,3700.477778,2019/06/25,08
5770,6552.233983,2019/06/25,10
5769,4981.172222,2019/06/25,09
5767,2031.1194440000002,2019/06/25,07
5766,446.5630252,2019/06/25,06
5765,0.0,2019/06/25,05
5764,0.0,2019/06/25,04
5763,0.0,2019/06/25,03
5762,0.0,2019/06/25,02
5761,0.0,2019/06/25,01
5760,0.0,2019/06/25,00
5771,7464.855556,2019/06/25,11
5798,8151.347222,2019/06/26,14
5799,7670.913648999999,2019/06/26,15
5800,6800.042614,2019/06/26,16
5801,5569.651811,2019/06/26,17
5807,0.0,2019/06/26,23
5803,2286.694444,2019/06/26,19
5805,0.0,2019/06/26,21
5806,0.0,2019/06/26,22
5797,8387.338889,2019/06/26,13
5802,3955.875,2019/06/26,18
5796,8068.969443999999,2019/06/26,12
5804,630.875,2019/06/26,20
5794,6584.927778,2019/06/26,10
5793,5243.319444,2019/06/26,09
5792,3551.280556,2019/06/26,08
5791,1892.672222,2019/06/26,07
5790,423.729805,2019/06/26,06
5789,0.0,2019/06/26,05
5788,0.0,2019/06/26,04
5787,0.0,2019/06/26,03
5786,0.0,2019/06/26,02
5785,0.0,2019/06/26,01
5784,0.0,2019/06/26,00
5795,7521.824513,2019/06/26,11
5822,8054.791667,2019/06/27,14
5823,7604.15,2019/06/27,15
5824,6735.947222,2019/06/27,16
5825,5594.827778,2019/06/27,17
5831,0.0,2019/06/27,23
5827,2295.527778,2019/06/27,19
5828,719.9333333,2019/06/27,20
5829,0.0,2019/06/27,21
5830,0.0,2019/06/27,22
5821,8230.75766,2019/06/27,13
5826,3959.1866299999997,2019/06/27,18
5820,8154.466667000001,2019/06/27,12
5816,3605.755556,2019/06/27,08
5818,6596.097222,2019/06/27,10
5817,5279.605556,2019/06/27,09
5815,1934.7883010000003,2019/06/27,07
5814,433.54444440000003,2019/06/27,06
5813,0.0,2019/06/27,05
5812,0.0,2019/06/27,04
5811,0.0,2019/06/27,03
5810,0.0,2019/06/27,02
5809,0.0,2019/06/27,01
5808,0.0,2019/06/27,00
5819,7538.952778,2019/06/27,11
5849,6304.213889,2019/06/28,17
5846,8946.052778,2019/06/28,14
5847,8410.02507,2019/06/28,15
5848,7554.713889,2019/06/28,16
5850,4517.866295000001,2019/06/28,18
5845,9058.613889,2019/06/28,13
5852,920.178273,2019/06/28,20
5853,0.0,2019/06/28,21
5854,0.0,2019/06/28,22
5855,0.0,2019/06/28,23
5851,2661.927778,2019/06/28,19
5844,8773.477778,2019/06/28,12
5843,8107.637882999999,2019/06/28,11
5842,7032.352778,2019/06/28,10
5833,0.0,2019/06/28,01
5834,0.0,2019/06/28,02
5835,0.0,2019/06/28,03
5836,0.0,2019/06/28,04
5832,0.0,2019/06/28,00
5838,421.2277778,2019/06/28,06
5839,1839.5416670000002,2019/06/28,07
5840,3621.3231200000005,2019/06/28,08
5841,5486.711111,2019/06/28,09
5837,0.0,2019/06/28,05
5869,9061.905292,2019/06/29,13
5878,0.0,2019/06/29,22
5877,0.0,2019/06/29,21
5876,834.9164344999999,2019/06/29,20
5875,2543.972222,2019/06/29,19
5874,4389.55,2019/06/29,18
5873,6218.725,2019/06/29,17
5872,7496.519444,2019/06/29,16
5871,8289.448468,2019/06/29,15
5870,8837.169444,2019/06/29,14
5868,8930.5,2019/06/29,12
5879,0.0,2019/06/29,23
5866,7155.519444,2019/06/29,10
5856,0.0,2019/06/29,00
5857,0.0,2019/06/29,01
5858,0.0,2019/06/29,02
5859,0.0,2019/06/29,03
5860,0.0,2019/06/29,04
5867,8264.661111,2019/06/29,11
5862,487.6833333000001,2019/06/29,06
5863,2128.958333,2019/06/29,07
5864,3977.666667,2019/06/29,08
5865,5735.495822,2019/06/29,09
5861,0.0,2019/06/29,05
5893,8227.983287000001,2019/06/30,13
5894,8059.369444,2019/06/30,14
5895,7501.6044569999995,2019/06/30,15
5896,6690.027778,2019/06/30,16
5897,5211.886111,2019/06/30,17
5899,2263.70195,2019/06/30,19
5900,734.7388889,2019/06/30,20
5901,0.0,2019/06/30,21
5902,0.0,2019/06/30,22
5892,8180.1,2019/06/30,12
5898,3748.822222,2019/06/30,18
5903,0.0,2019/06/30,23
5891,7570.930556,2019/06/30,11
5889,5260.337047,2019/06/30,09
5888,3638.505556,2019/06/30,08
5887,1895.1583329999999,2019/06/30,07
5886,460.34166669999996,2019/06/30,06
5885,0.0,2019/06/30,05
5884,0.0,2019/06/30,04
5883,0.0,2019/06/30,03
5882,0.0,2019/06/30,02
5881,0.0,2019/06/30,01
5880,0.0,2019/06/30,00
5890,6702.183333,2019/06/30,10
5919,7716.425,2019/07/01,15
5920,5480.356546,2019/07/01,16
5921,2600.705556,2019/07/01,17
5922,513.8805556,2019/07/01,18
5918,8117.083333,2019/07/01,14
5924,555.3055555999999,2019/07/01,20
5925,0.0,2019/07/01,21
5926,0.0,2019/07/01,22
5927,0.0,2019/07/01,23
5923,2115.638889,2019/07/01,19
5917,8448.008356999999,2019/07/01,13
5916,8234.711111,2019/07/01,12
5904,0.0,2019/07/01,00
5914,6691.529248,2019/07/01,10
5913,5112.394444,2019/07/01,09
5912,2283.880556,2019/07/01,08
5911,1062.852778,2019/07/01,07
5910,53.21111111,2019/07/01,06
5909,0.0,2019/07/01,05
5908,0.0,2019/07/01,04
5907,0.0,2019/07/01,03
5906,0.0,2019/07/01,02
5905,0.0,2019/07/01,01
5915,7688.052778,2019/07/01,11
5942,8928.462395999999,2019/07/02,14
5943,7429.816667,2019/07/02,15
5944,6303.144847,2019/07/02,16
5945,4725.644444,2019/07/02,17
5951,0.0,2019/07/02,23
5947,2335.0083329999998,2019/07/02,19
5949,0.0,2019/07/02,21
5950,0.0,2019/07/02,22
5941,8918.611111,2019/07/02,13
5946,4297.766667,2019/07/02,18
5940,8360.013889,2019/07/02,12
5948,796.8885794,2019/07/02,20
5938,6484.847222,2019/07/02,10
5939,7748.10585,2019/07/02,11
5929,0.0,2019/07/02,01
5930,0.0,2019/07/02,02
5931,0.0,2019/07/02,03
5932,0.0,2019/07/02,04
5928,0.0,2019/07/02,00
5934,180.454039,2019/07/02,06
5935,594.6305556,2019/07/02,07
5936,2574.586111,2019/07/02,08
5937,5172.702778,2019/07/02,09
5933,0.0,2019/07/02,05
5966,8929.816667000001,2019/07/03,14
5967,6477.516667,2019/07/03,15
5968,2789.194986,2019/07/03,16
5969,2006.8083329999997,2019/07/03,17
5971,1325.0388890000002,2019/07/03,19
5972,275.5611111,2019/07/03,20
5973,0.0,2019/07/03,21
5974,0.0,2019/07/03,22
5965,8876.991643000001,2019/07/03,13
5975,0.0,2019/07/03,23
5970,2395.119777,2019/07/03,18
5964,8547.202778,2019/07/03,12
5960,2292.105556,2019/07/03,08
5962,5728.097493,2019/07/03,10
5961,4172.833333,2019/07/03,09
5959,1640.966667,2019/07/03,07
5958,309.8138889,2019/07/03,06
5957,0.0,2019/07/03,05
5956,0.0,2019/07/03,04
5955,0.0,2019/07/03,03
5954,0.0,2019/07/03,02
5953,0.0,2019/07/03,01
5952,0.0,2019/07/03,00
5963,7627.144444,2019/07/03,11
5993,6038.454039,2019/07/04,17
5990,8999.536111,2019/07/04,14
5991,8309.428969,2019/07/04,15
5992,7397.486111,2019/07/04,16
5994,4197.438889,2019/07/04,18
5989,9261.055556,2019/07/04,13
5996,724.8083333,2019/07/04,20
5997,0.0,2019/07/04,21
5998,0.0,2019/07/04,22
5999,0.0,2019/07/04,23
5995,2378.086111,2019/07/04,19
5988,8888.619444,2019/07/04,12
5976,0.0,2019/07/04,00
5986,7006.355556,2019/07/04,10
5977,0.0,2019/07/04,01
5978,0.0,2019/07/04,02
5979,0.0,2019/07/04,03
5980,0.0,2019/07/04,04
5987,8152.200556999999,2019/07/04,11
5982,274.56267410000004,2019/07/04,06
5983,1588.213889,2019/07/04,07
5984,3661.2305560000004,2019/07/04,08
5985,5459.094443999999,2019/07/04,09
5981,0.0,2019/07/04,05
6014,8306.108333,2019/07/05,14
6023,0.0,2019/07/05,23
6022,0.0,2019/07/05,22
6021,0.0,2019/07/05,21
6020,796.9220056,2019/07/05,20
6019,2334.158333,2019/07/05,19
6018,4194.381616,2019/07/05,18
6017,5899.85,2019/07/05,17
6016,7231.419444,2019/07/05,16
6015,8041.116992,2019/07/05,15
6013,8317.066667000001,2019/07/05,13
6012,8342.545961,2019/07/05,12
6000,0.0,2019/07/05,00
6011,7800.116667,2019/07/05,11
6001,0.0,2019/07/05,01
6002,0.0,2019/07/05,02
6004,0.0,2019/07/05,04
6005,0.0,2019/07/05,05
6003,0.0,2019/07/05,03
6007,1932.7158769999999,2019/07/05,07
6008,3644.211111,2019/07/05,08
6009,5436.855556,2019/07/05,09
6010,6875.091667000001,2019/07/05,10
6006,386.5583333,2019/07/05,06
6041,6179.819444,2019/07/06,17
6038,4.916666667,2019/07/06,14
6039,4293.044568,2019/07/06,15
6040,6995.791667,2019/07/06,16
6042,4308.072222,2019/07/06,18
6037,2208.444444,2019/07/06,13
6044,823.3805556,2019/07/06,20
6045,0.0,2019/07/06,21
6046,0.0,2019/07/06,22
6047,0.0,2019/07/06,23
6043,2560.389972,2019/07/06,19
6036,6114.175,2019/07/06,12
6024,0.0,2019/07/06,00
6034,1822.786111,2019/07/06,10
6033,2293.411111,2019/07/06,09
6032,1333.822222,2019/07/06,08
6031,1478.5444439999999,2019/07/06,07
6030,762.8555556,2019/07/06,06
6029,0.0,2019/07/06,05
6028,0.0,2019/07/06,04
6027,0.0,2019/07/06,03
6026,0.0,2019/07/06,02
6025,0.0,2019/07/06,01
6035,2579.286908,2019/07/06,11
6062,8360.711111,2019/07/07,14
6063,8547.963889,2019/07/07,15
6064,6958.9247909999995,2019/07/07,16
6065,4759.202778,2019/07/07,17
6066,3724.2924789999997,2019/07/07,18
6071,0.0,2019/07/07,23
6068,619.5666667,2019/07/07,20
6069,0.0,2019/07/07,21
6070,0.0,2019/07/07,22
6061,9256.727778,2019/07/07,13
6067,1999.269444,2019/07/07,19
6060,8550.788301,2019/07/07,12
6048,0.0,2019/07/07,00
6058,6699.885794,2019/07/07,10
6049,0.0,2019/07/07,01
6050,0.0,2019/07/07,02
6051,0.0,2019/07/07,03
6052,0.0,2019/07/07,04
6059,8052.283332999999,2019/07/07,11
6054,40.2005571,2019/07/07,06
6055,1895.230556,2019/07/07,07
6056,3922.852778,2019/07/07,08
6057,3067.494444,2019/07/07,09
6053,0.0,2019/07/07,05
6085,6793.777778,2019/07/08,13
6094,0.0,2019/07/08,22
6093,0.0,2019/07/08,21
6092,524.6194444,2019/07/08,20
6091,975.4874652000001,2019/07/08,19
6090,2794.825,2019/07/08,18
6089,2109.411111,2019/07/08,17
6088,5518.358333,2019/07/08,16
6087,5070.735376,2019/07/08,15
6086,6413.938889,2019/07/08,14
6095,0.0,2019/07/08,23
6084,5976.877437,2019/07/08,12
6082,6679.559889,2019/07/08,10
6083,5823.541667,2019/07/08,11
6072,0.0,2019/07/08,00
6073,0.0,2019/07/08,01
6075,0.0,2019/07/08,03
6076,0.0,2019/07/08,04
6074,0.0,2019/07/08,02
6078,0.0,2019/07/08,06
6079,878.7833332999999,2019/07/08,07
6080,2970.9527780000003,2019/07/08,08
6081,4881.288889,2019/07/08,09
6077,0.0,2019/07/08,05
6113,6318.618384,2019/07/09,17
6110,9448.597222,2019/07/09,14
6111,9113.855556,2019/07/09,15
6112,6773.347222,2019/07/09,16
6114,4561.505556,2019/07/09,18
6109,9425.849581999999,2019/07/09,13
6116,797.6611111000001,2019/07/09,20
6117,0.0,2019/07/09,21
6118,0.0,2019/07/09,22
6119,0.0,2019/07/09,23
6115,2664.288889,2019/07/09,19
6108,8859.102778,2019/07/09,12
6107,8441.306407,2019/07/09,11
6106,7214.897222,2019/07/09,10
6105,5491.872222,2019/07/09,09
6104,1995.988889,2019/07/09,08
6103,1174.8277779999999,2019/07/09,07
6102,364.55710310000006,2019/07/09,06
6101,0.0,2019/07/09,05
6100,0.0,2019/07/09,04
6099,0.0,2019/07/09,03
6098,0.0,2019/07/09,02
6097,0.0,2019/07/09,01
6096,0.0,2019/07/09,00
6134,9328.256267,2019/07/10,14
6135,8810.130556,2019/07/10,15
6136,7813.597222,2019/07/10,16
6137,6447.066852,2019/07/10,17
6138,4661.252778,2019/07/10,18
6143,0.0,2019/07/10,23
6140,395.0305556,2019/07/10,20
6141,0.0,2019/07/10,21
6142,0.0,2019/07/10,22
6133,9495.844444,2019/07/10,13
6139,2275.066667,2019/07/10,19
6132,9231.522222,2019/07/10,12
6131,8579.738162,2019/07/10,11
6130,7359.622222,2019/07/10,10
6121,0.0,2019/07/10,01
6122,0.0,2019/07/10,02
6123,0.0,2019/07/10,03
6124,0.0,2019/07/10,04
6120,0.0,2019/07/10,00
6126,325.4861111,2019/07/10,06
6127,1775.636111,2019/07/10,07
6128,3786.4222219999997,2019/07/10,08
6129,5758.476323,2019/07/10,09
6125,0.0,2019/07/10,05
6157,5294.337047,2019/07/11,13
6166,0.0,2019/07/11,22
6165,0.0,2019/07/11,21
6164,0.0,2019/07/11,20
6163,819.775,2019/07/11,19
6162,2247.680556,2019/07/11,18
6161,3920.3305560000003,2019/07/11,17
6160,1840.752089,2019/07/11,16
6159,1520.488889,2019/07/11,15
6158,3186.877778,2019/07/11,14
6156,5401.358333,2019/07/11,12
6167,0.0,2019/07/11,23
6154,3339.7416670000002,2019/07/11,10
6144,0.0,2019/07/11,00
6145,0.0,2019/07/11,01
6146,0.0,2019/07/11,02
6147,0.0,2019/07/11,03
6148,0.0,2019/07/11,04
6155,4928.536111,2019/07/11,11
6150,452.36388889999995,2019/07/11,06
6151,1448.963788,2019/07/11,07
6152,1499.152778,2019/07/11,08
6153,2352.691667,2019/07/11,09
6149,0.0,2019/07/11,05
6181,6638.819444,2019/07/12,13
6190,0.0,2019/07/12,22
6189,0.0,2019/07/12,21
6188,412.23055560000006,2019/07/12,20
6187,1786.0694440000002,2019/07/12,19
6186,2957.267409,2019/07/12,18
6185,3929.405556,2019/07/12,17
6184,5226.302778,2019/07/12,16
6183,5526.172222,2019/07/12,15
6182,4954.916435,2019/07/12,14
6180,5787.502778,2019/07/12,12
6191,0.0,2019/07/12,23
6178,2163.682451,2019/07/12,10
6168,0.0,2019/07/12,00
6169,0.0,2019/07/12,01
6170,0.0,2019/07/12,02
6171,0.0,2019/07/12,03
6172,0.0,2019/07/12,04
6179,7512.583333,2019/07/12,11
6174,109.5654596,2019/07/12,06
6175,1116.894444,2019/07/12,07
6176,2326.247222,2019/07/12,08
6177,4292.725,2019/07/12,09
6173,0.0,2019/07/12,05
6205,9267.2,2019/07/13,13
6206,6409.775,2019/07/13,14
6207,6728.718663,2019/07/13,15
6208,6908.561111,2019/07/13,16
6209,6070.027778,2019/07/13,17
6211,1669.5777779999999,2019/07/13,19
6212,450.264624,2019/07/13,20
6213,0.0,2019/07/13,21
6214,0.0,2019/07/13,22
6204,7982.897222,2019/07/13,12
6210,4278.975,2019/07/13,18
6215,0.0,2019/07/13,23
6203,7399.908078,2019/07/13,11
6201,5240.694444,2019/07/13,09
6200,3459.613889,2019/07/13,08
6199,1818.774373,2019/07/13,07
6198,334.4916667,2019/07/13,06
6197,0.0,2019/07/13,05
6196,0.0,2019/07/13,04
6195,0.0,2019/07/13,03
6194,0.0,2019/07/13,02
6193,0.0,2019/07/13,01
6192,0.0,2019/07/13,00
6202,6934.236111,2019/07/13,10
6230,9691.497222,2019/07/14,14
6231,8200.363889,2019/07/14,15
6232,7775.623955,2019/07/14,16
6233,3234.8444440000003,2019/07/14,17
6229,10123.48747,2019/07/14,13
6235,1591.697222,2019/07/14,19
6236,3.5555555560000003,2019/07/14,20
6237,0.0,2019/07/14,21
6238,0.0,2019/07/14,22
6234,2239.768802,2019/07/14,18
6228,8981.105556,2019/07/14,12
6239,0.0,2019/07/14,23
6226,7257.855153,2019/07/14,10
6216,0.0,2019/07/14,00
6217,0.0,2019/07/14,01
6218,0.0,2019/07/14,02
6219,0.0,2019/07/14,03
6220,0.0,2019/07/14,04
6227,8264.036111,2019/07/14,11
6222,292.34166669999996,2019/07/14,06
6223,1826.480556,2019/07/14,07
6224,3633.916667,2019/07/14,08
6225,5508.661111,2019/07/14,09
6221,0.0,2019/07/14,05
6262,0.0,2019/07/15,22
6261,0.0,2019/07/15,21
6260,654.3583332999999,2019/07/15,20
6259,2303.466667,2019/07/15,19
6258,3006.10585,2019/07/15,18
6257,2470.908333,2019/07/15,17
6256,5705.866667,2019/07/15,16
6255,6576.7,2019/07/15,15
6254,8484.041783,2019/07/15,14
6253,8242.9,2019/07/15,13
6252,6497.758333,2019/07/15,12
6263,0.0,2019/07/15,23
6250,6263.150418,2019/07/15,10
6240,0.0,2019/07/15,00
6241,0.0,2019/07/15,01
6242,0.0,2019/07/15,02
6243,0.0,2019/07/15,03
6244,0.0,2019/07/15,04
6251,7989.669444,2019/07/15,11
6246,0.0,2019/07/15,06
6247,93.48611111,2019/07/15,07
6248,2058.861111,2019/07/15,08
6249,3681.541667,2019/07/15,09
6245,0.0,2019/07/15,05
6277,8970.155556,2019/07/16,13
6278,8781.685237,2019/07/16,14
6279,8226.886111,2019/07/16,15
6280,7320.891667,2019/07/16,16
6281,6017.583333,2019/07/16,17
6283,1690.6666670000002,2019/07/16,19
6284,329.1861111,2019/07/16,20
6285,0.0,2019/07/16,21
6286,0.0,2019/07/16,22
6276,8667.038889,2019/07/16,12
6282,4183.233983,2019/07/16,18
6287,0.0,2019/07/16,23
6275,7958.573816,2019/07/16,11
6273,5322.391667,2019/07/16,09
6274,6863.347222,2019/07/16,10
6264,0.0,2019/07/16,00
6265,0.0,2019/07/16,01
